season,rating_year,week,game_id,away_team,home_team,selected_team,opponent_team,selected_side,provider,market_line,model_line,edge_points,recommendation,recommended_units,home_rating,away_rating,projected_home_margin,actual_home_margin,home_score,away_score,ats_result,cover_margin,flat_profit_units,recommended_profit_units
2024,2023,3,,Florida International,Florida Atlantic,Florida Atlantic,Florida International,home,DraftKings,-6.0,-14.3,8.3,Value,0.25,-9.4,-21.2,14.3,18,38,20,win,12.0,0.9091,0.2273
2024,2023,3,,Coastal Carolina,Temple,Temple,Coastal Carolina,home,DraftKings,17.5,17.3,0.2,No Play,0.0,-21.0,-1.2,-17.3,-8,20,28,win,9.5,0.9091,0.0
2024,2023,3,,Virginia Tech,Old Dominion,Old Dominion,Virginia Tech,home,DraftKings,14.0,13.4,0.6,No Play,0.0,-10.1,5.8,-13.4,-20,17,37,loss,-6.0,-1.0,-0.0
2024,2023,3,,Toledo,Mississippi State,Toledo,Mississippi State,away,DraftKings,13.0,-0.7,13.7,Value,0.0,0.5,3.7,-0.7,-24,17,41,win,37.0,0.9091,0.0
2024,2023,3,,New Mexico,Auburn,New Mexico,Auburn,away,DraftKings,28.0,26.6,1.4,Watch,0.0,7.6,-16.5,26.6,26,45,19,win,2.0,0.9091,0.0
2024,2023,3,,Nevada,Minnesota,Minnesota,Nevada,home,DraftKings,-16.0,-24.9,8.9,Value,0.25,0.4,-22.0,24.9,27,27,0,win,11.0,0.9091,0.2273
2024,2023,3,,Vanderbilt,Georgia State,Georgia State,Vanderbilt,home,DraftKings,10.0,-8.4,18.4,Value,0.0,-6.8,-12.7,8.4,4,36,32,win,14.0,0.9091,0.0
2024,2023,3,,Ball State,Miami,Ball State,Miami,away,DraftKings,36.5,27.0,9.5,Value,0.25,9.6,-14.9,27.0,62,62,0,loss,-25.5,-1.0,-0.25
2024,2023,3,,UAB,Arkansas,UAB,Arkansas,away,DraftKings,24.0,20.7,3.3,Lean,0.0,3.5,-14.7,20.7,10,37,27,win,14.0,0.9091,0.0
2024,2023,3,,BYU,Wyoming,Wyoming,BYU,home,DraftKings,10.0,-2.2,12.2,Value,0.0,-3.6,-3.3,2.2,-20,14,34,loss,-10.0,-1.0,-0.0
2024,2023,9,,Texas,Vanderbilt,Texas,Vanderbilt,away,DraftKings,-17.0,-33.4,16.4,Value,0.0,-12.7,23.2,-33.4,-3,24,27,loss,-14.0,-1.0,-0.0
2024,2023,4,,Georgia Southern,Ole Miss,Georgia Southern,Ole Miss,away,DraftKings,35.0,26.1,8.9,Value,0.25,18.4,-5.2,26.1,39,52,13,loss,-4.0,-1.0,-0.25
2024,2023,4,,UL Monroe,Texas,Texas,UL Monroe,home,DraftKings,-43.5,-47.3,3.8,Lean,0.0,23.2,-21.6,47.3,48,51,3,win,4.5,0.9091,0.0
2024,2023,4,,Kent State,Penn State,Penn State,Kent State,home,DraftKings,-49.0,-52.3,3.3,Lean,0.0,23.5,-26.3,52.3,56,56,0,win,7.0,0.9091,0.0
2024,2023,4,,Akron,South Carolina,South Carolina,Akron,home,DraftKings,-25.0,-28.4,3.4,Lean,0.0,4.3,-21.6,28.4,43,50,7,win,18.0,0.9091,0.0
2024,2023,4,,Marshall,Ohio State,Marshall,Ohio State,away,DraftKings,40.0,36.7,3.3,Lean,0.0,25.2,-9.0,36.7,35,49,14,win,5.0,0.9091,0.0
2024,2023,4,,Virginia,Coastal Carolina,Coastal Carolina,Virginia,home,DraftKings,3.5,-12.1,15.6,Value,0.0,-1.2,-10.8,12.1,-19,24,43,loss,-15.5,-1.0,-0.0
2024,2023,5,,Ohio State,Michigan State,Ohio State,Michigan State,away,DraftKings,-23.5,-29.5,6.0,Value,0.0,-6.8,25.2,-29.5,-31,7,38,win,7.5,0.9091,0.0
2024,2023,4,,South Alabama,App State,South Alabama,App State,away,DraftKings,8.0,1.2,6.8,Value,0.0,3.8,5.1,1.2,-34,14,48,win,42.0,0.9091,0.0
2024,2023,8,,Florida International,UTEP,UTEP,Florida International,home,DraftKings,7.0,-7.5,14.5,Value,0.0,-16.2,-21.2,7.5,9,30,21,win,16.0,0.9091,0.0
2024,2023,4,,Buffalo,Northern Illinois,Buffalo,Northern Illinois,away,DraftKings,13.0,10.2,2.8,Lean,0.0,-7.5,-15.2,10.2,-3,20,23,win,16.0,0.9091,0.0
2024,2023,8,,Louisiana Tech,New Mexico State,New Mexico State,Louisiana Tech,home,DraftKings,12.5,-13.6,26.1,Value,0.0,-1.8,-12.9,13.6,3,33,30,win,15.5,0.9091,0.0
2024,2023,4,,Michigan State,Boston College,Michigan State,Boston College,away,DraftKings,4.5,3.4,1.1,Watch,0.0,-5.9,-6.8,3.4,4,23,19,win,0.5,0.9091,0.0
2024,2023,8,,Georgia State,Marshall,Georgia State,Marshall,away,DraftKings,9.5,0.3,9.2,Value,0.25,-9.0,-6.8,0.3,15,35,20,loss,-5.5,-1.0,-0.25
2024,2023,8,,Troy,South Alabama,Troy,South Alabama,away,DraftKings,10.0,-2.2,12.2,Value,0.0,5.1,9.8,-2.2,16,25,9,loss,-6.0,-1.0,-0.0
2024,2023,4,,Utah State,Temple,Utah State,Temple,away,DraftKings,-6.5,-7.6,1.1,Watch,0.0,-21.0,-10.9,-7.6,16,45,29,loss,-22.5,-1.0,-0.0
2024,2023,4,,Southern Miss,Jacksonville State,Jacksonville State,Southern Miss,home,DraftKings,-6.0,-15.3,9.3,Value,0.25,-1.6,-14.4,15.3,37,44,7,win,31.0,0.9091,0.2273
2024,2023,9,,New Mexico,Colorado State,Colorado State,New Mexico,home,DraftKings,-4.0,-10.1,6.1,Value,0.0,-8.9,-16.5,10.1,11,17,6,win,7.0,0.9091,0.0
2024,2023,8,,Florida State,Duke,Florida State,Duke,away,DraftKings,2.5,-7.5,10.0,Value,0.0,9.4,19.4,-7.5,7,23,16,loss,-4.5,-1.0,-0.0
2024,2023,9,,Cincinnati,Colorado,Cincinnati,Colorado,away,DraftKings,6.0,4.4,1.6,Watch,0.0,-4.9,-6.8,4.4,11,34,23,loss,-5.0,-1.0,-0.0
2024,2023,4,,Florida Atlantic,UConn,Florida Atlantic,UConn,away,DraftKings,1.0,-3.7,4.7,Value,0.0,-15.6,-9.4,-3.7,34,48,14,loss,-33.0,-1.0,-0.0
2024,2023,4,,Arkansas State,Iowa State,Arkansas State,Iowa State,away,DraftKings,20.5,16.3,4.2,Value,0.0,7.5,-6.3,16.3,45,52,7,loss,-24.5,-1.0,-0.0
2024,2023,4,,New Mexico State,Sam Houston,New Mexico State,Sam Houston,away,DraftKings,15.0,-9.5,24.5,Value,0.0,-13.8,-1.8,-9.5,20,31,11,loss,-5.0,-1.0,-0.0
2024,2023,8,,Arizona State,Cincinnati,Cincinnati,Arizona State,home,DraftKings,-5.5,-7.0,1.5,Watch,0.0,-6.8,-11.3,7.0,10,24,14,win,4.5,0.9091,0.0
2024,2023,9,,Wake Forest,Stanford,Stanford,Wake Forest,home,DraftKings,3.0,1.5,1.5,Watch,0.0,-11.9,-7.9,-1.5,-3,24,27,push,0.0,0.0,0.0
2024,2023,9,,Oregon State,California,Oregon State,California,away,DraftKings,13.0,-10.2,23.2,Value,0.0,-0.1,12.6,-10.2,37,44,7,loss,-24.0,-1.0,-0.0
2024,2023,9,,Utah State,Wyoming,Wyoming,Utah State,home,DraftKings,2.0,-9.8,11.8,Value,0.0,-3.6,-10.9,9.8,-2,25,27,push,0.0,0.0,0.0
2024,2023,8,,Texas A&M,Mississippi State,Mississippi State,Texas A&M,home,DraftKings,21.0,12.6,8.4,Value,0.25,0.5,15.6,-12.6,-10,24,34,win,11.0,0.9091,0.2273
2024,2023,4,,Miami (OH),Notre Dame,Miami (OH),Notre Dame,away,DraftKings,27.5,19.8,7.7,Value,0.25,20.1,2.8,19.8,25,28,3,win,2.5,0.9091,0.2273
2024,2023,4,,Memphis,Navy,Memphis,Navy,away,DraftKings,-9.5,-14.7,5.2,Value,0.0,-13.7,3.5,-14.7,12,56,44,loss,-21.5,-1.0,-0.0
2024,2023,9,,West Virginia,Arizona,Arizona,West Virginia,home,DraftKings,-5.5,-9.1,3.6,Lean,0.0,14.1,7.5,9.1,-5,26,31,loss,-10.5,-1.0,-0.0
2024,2023,8,,Virginia,Clemson,Clemson,Virginia,home,DraftKings,-20.0,-23.8,3.8,Lean,0.0,10.5,-10.8,23.8,17,48,31,loss,-3.0,-1.0,-0.0
2024,2023,9,,San José State,Fresno State,Fresno State,San José State,home,DraftKings,-6.5,-8.4,1.9,Watch,0.0,2.5,-3.4,8.4,23,33,10,win,16.5,0.9091,0.0
2024,2023,9,,Washington State,San Diego State,San Diego State,Washington State,home,DraftKings,17.0,12.7,4.3,Value,0.0,-10.3,4.9,-12.7,-3,26,29,win,14.0,0.9091,0.0
2024,2023,5,,Fresno State,UNLV,Fresno State,UNLV,away,DraftKings,2.5,1.4,1.1,Watch,0.0,1.4,2.5,1.4,45,59,14,loss,-42.5,-1.0,-0.0
2024,2023,5,,Colorado,UCF,Colorado,UCF,away,DraftKings,12.5,10.8,1.7,Watch,0.0,3.4,-4.9,10.8,-27,21,48,win,39.5,0.9091,0.0
2024,2023,5,,Washington State,Boise State,Washington State,Boise State,away,DraftKings,6.5,3.5,3.0,Lean,0.0,5.9,4.9,3.5,21,45,24,loss,-14.5,-1.0,-0.0
2024,2023,4,,Arizona State,Texas Tech,Texas Tech,Arizona State,home,DraftKings,-4.5,-19.9,15.4,Value,0.0,6.1,-11.3,19.9,8,30,22,win,3.5,0.9091,0.0
2024,2023,8,,Oregon,Purdue,Oregon,Purdue,away,DraftKings,-30.0,-31.0,1.0,Watch,0.0,-7.3,26.2,-31.0,-35,0,35,win,5.0,0.9091,0.0
2024,2023,8,,Fresno State,Nevada,Fresno State,Nevada,away,DraftKings,-3.0,-22.0,19.0,Value,0.0,-22.0,2.5,-22.0,-3,21,24,push,0.0,0.0,0.0
2024,2023,8,,Oklahoma State,BYU,Oklahoma State,BYU,away,DraftKings,8.5,-7.5,16.0,Value,0.0,-3.3,6.7,-7.5,3,38,35,win,5.5,0.9091,0.0
2024,2023,9,,Northwestern,Iowa,Northwestern,Iowa,away,DraftKings,16.5,9.6,6.9,Value,0.0,5.8,-1.3,9.6,26,40,14,loss,-9.5,-1.0,-0.0
2024,2023,4,,Arkansas,Auburn,Auburn,Arkansas,home,DraftKings,-2.5,-6.6,4.1,Value,0.0,7.6,3.5,6.6,-10,14,24,loss,-12.5,-1.0,-0.0
2024,2023,8,,Wake Forest,UConn,Wake Forest,UConn,away,DraftKings,-2.5,-5.2,2.7,Lean,0.0,-15.6,-7.9,-5.2,-3,20,23,win,0.5,0.9091,0.0
2024,2023,8,,East Carolina,Army,East Carolina,Army,away,DraftKings,17.5,11.3,6.2,Value,0.0,-4.0,-12.8,11.3,17,45,28,win,0.5,0.9091,0.0
2024,2023,4,,Kansas State,BYU,Kansas State,BYU,away,DraftKings,-7.5,-17.0,9.5,Value,0.25,-3.3,16.2,-17.0,29,38,9,loss,-36.5,-1.0,-0.25
2024,2023,4,,Fresno State,New Mexico,Fresno State,New Mexico,away,DraftKings,-12.0,-16.5,4.5,Value,0.0,-16.5,2.5,-16.5,-17,21,38,win,5.0,0.9091,0.0
2024,2023,8,,Ohio,Miami (OH),Miami (OH),Ohio,home,DraftKings,-3.5,-6.9,3.4,Lean,0.0,2.8,-1.6,6.9,10,30,20,win,6.5,0.9091,0.0
2024,2023,8,,James Madison,Georgia Southern,James Madison,Georgia Southern,away,DraftKings,-9.5,-14.5,5.0,Value,0.0,-5.2,11.8,-14.5,14,28,14,loss,-23.5,-1.0,-0.0
2024,2023,4,,UCLA,LSU,UCLA,LSU,away,DraftKings,21.5,11.9,9.6,Value,0.25,19.1,9.7,11.9,17,34,17,win,4.5,0.9091,0.2273
2024,2023,4,,Baylor,Colorado,Colorado,Baylor,home,DraftKings,-2.5,-5.9,3.4,Lean,0.0,-4.9,-8.3,5.9,7,38,31,win,4.5,0.9091,0.0
2024,2023,8,,Tulsa,Temple,Tulsa,Temple,away,DraftKings,3.5,-4.8,8.3,Value,0.25,-21.0,-13.7,-4.8,10,20,10,loss,-6.5,-1.0,-0.25
2024,2023,8,,Western Michigan,Buffalo,Buffalo,Western Michigan,home,DraftKings,1.0,-3.2,4.2,Value,0.0,-15.2,-15.9,3.2,-7,41,48,loss,-6.0,-1.0,-0.0
2024,2023,9,,Nevada,Hawai'i,Hawai'i,Nevada,home,DraftKings,-2.5,-8.1,5.6,Value,0.0,-16.4,-22.0,8.1,21,34,13,win,18.5,0.9091,0.0
2024,2023,8,,Texas State,Old Dominion,Old Dominion,Texas State,home,DraftKings,10.5,6.0,4.5,Value,0.0,-10.1,-1.6,-6.0,10,24,14,win,20.5,0.9091,0.0
2024,2023,8,,Charlotte,Navy,Charlotte,Navy,away,DraftKings,16.5,10.2,6.3,Value,0.0,-13.7,-21.4,10.2,34,51,17,loss,-17.5,-1.0,-0.0
2024,2023,4,,Purdue,Oregon State,Oregon State,Purdue,home,DraftKings,-1.5,-22.4,20.9,Value,0.0,12.6,-7.3,22.4,17,38,21,win,15.5,0.9091,0.0
2024,2023,4,,Bowling Green,Texas A&M,Texas A&M,Bowling Green,home,DraftKings,-21.0,-25.9,4.9,Value,0.0,15.6,-7.8,25.9,6,26,20,loss,-15.0,-1.0,-0.0
2024,2023,9,,UTSA,Tulsa,UTSA,Tulsa,away,DraftKings,-9.5,-16.6,7.1,Value,0.25,-13.7,5.4,-16.6,1,46,45,loss,-10.5,-1.0,-0.25
2024,2023,8,,Louisiana,Coastal Carolina,Coastal Carolina,Louisiana,home,DraftKings,6.0,-0.9,6.9,Value,0.0,-1.2,0.4,0.9,-10,24,34,loss,-4.0,-1.0,-0.0
2024,2023,8,,Central Michigan,Eastern Michigan,Eastern Michigan,Central Michigan,home,DraftKings,-3.5,-9.3,5.8,Value,0.0,-12.3,-19.1,9.3,4,38,34,win,0.5,0.9091,0.0
2024,2023,4,,Toledo,Western Kentucky,Toledo,Western Kentucky,away,DraftKings,-2.0,-3.2,1.2,Watch,0.0,-2.0,3.7,-3.2,5,26,21,loss,-7.0,-1.0,-0.0
2024,2023,8,,Baylor,Texas Tech,Texas Tech,Baylor,home,DraftKings,-4.5,-16.9,12.4,Value,0.0,6.1,-8.3,16.9,-24,35,59,loss,-28.5,-1.0,-0.0
2024,2023,8,,North Texas,Memphis,Memphis,North Texas,home,DraftKings,-10.5,-12.7,2.2,Lean,0.0,3.5,-6.7,12.7,8,52,44,loss,-2.5,-1.0,-0.0
2024,2023,8,,Kent State,Bowling Green,Kent State,Bowling Green,away,DraftKings,24.0,21.0,3.0,Lean,0.0,-7.8,-26.3,21.0,21,27,6,win,3.0,0.9091,0.0
2024,2023,8,,UAB,South Florida,UAB,South Florida,away,DraftKings,14.0,10.6,3.4,Lean,0.0,-6.6,-14.7,10.6,10,35,25,win,4.0,0.9091,0.0
2024,2023,8,,Toledo,Northern Illinois,Toledo,Northern Illinois,away,DraftKings,3.0,-8.7,11.7,Value,0.0,-7.5,3.7,-8.7,-7,6,13,win,10.0,0.9091,0.0
2024,2023,9,,Bowling Green,Toledo,Toledo,Bowling Green,home,DraftKings,-2.0,-14.0,12.0,Value,0.0,3.7,-7.8,14.0,-15,26,41,loss,-17.0,-1.0,-0.0
2024,2023,4,,Miami,South Florida,South Florida,Miami,home,DraftKings,17.0,13.7,3.3,Lean,0.0,-6.6,9.6,-13.7,-35,15,50,loss,-18.0,-1.0,-0.0
2024,2023,8,,New Mexico,Utah State,Utah State,New Mexico,home,DraftKings,1.0,-8.1,9.1,Value,0.25,-10.9,-16.5,8.1,-5,45,50,loss,-4.0,-1.0,-0.25
2024,2023,4,,Wyoming,North Texas,Wyoming,North Texas,away,DraftKings,7.0,-0.6,7.6,Value,0.25,-6.7,-3.6,-0.6,27,44,17,loss,-20.0,-1.0,-0.25
2024,2023,8,,TCU,Utah,Utah,TCU,home,DraftKings,-3.0,-3.1,0.1,No Play,0.0,8.5,7.9,3.1,-6,7,13,loss,-9.0,-1.0,-0.0
2024,2023,4,,California,Florida State,Florida State,California,home,DraftKings,-3.0,-22.0,19.0,Value,0.0,19.4,-0.1,22.0,5,14,9,win,2.0,0.9091,0.0
2024,2023,8,,Wisconsin,Northwestern,Northwestern,Wisconsin,home,DraftKings,9.5,8.2,1.3,Watch,0.0,-1.3,9.4,-8.2,-20,3,23,loss,-10.5,-1.0,-0.0
2024,2023,4,,East Carolina,Liberty,Liberty,East Carolina,home,DraftKings,-7.5,-23.3,15.8,Value,0.0,8.0,-12.8,23.3,11,35,24,win,3.5,0.9091,0.0
2024,2023,8,,Colorado State,Air Force,Air Force,Colorado State,home,DraftKings,6.0,-17.3,23.3,Value,0.0,5.9,-8.9,17.3,-8,13,21,loss,-2.0,-1.0,-0.0
2024,2023,4,,Tulsa,Louisiana Tech,Louisiana Tech,Tulsa,home,DraftKings,-3.0,-3.3,0.3,No Play,0.0,-12.9,-13.7,3.3,-3,20,23,loss,-6.0,-1.0,-0.0
2024,2023,8,,Wyoming,San José State,Wyoming,San José State,away,DraftKings,13.0,2.7,10.3,Value,0.0,-3.4,-3.6,2.7,10,24,14,win,3.0,0.9091,0.0
2024,2023,4,,UTEP,Colorado State,Colorado State,UTEP,home,DraftKings,-8.5,-9.8,1.3,Watch,0.0,-8.9,-16.2,9.8,10,27,17,win,1.5,0.9091,0.0
2024,2023,8,,NC State,California,NC State,California,away,DraftKings,9.5,-5.0,14.5,Value,0.0,-0.1,7.4,-5.0,-1,23,24,win,10.5,0.9091,0.0
2024,2023,10,,Virginia Tech,Syracuse,Virginia Tech,Syracuse,away,DraftKings,-3.5,-7.7,4.2,Value,0.0,-4.4,5.8,-7.7,7,38,31,loss,-10.5,-1.0,-0.0
2024,2023,8,,Houston,Kansas,Kansas,Houston,home,DraftKings,-4.5,-20.2,15.7,Value,0.0,9.9,-7.8,20.2,28,42,14,win,23.5,0.9091,0.0
2024,2023,4,,TCU,SMU,SMU,TCU,home,DraftKings,1.0,-4.7,5.7,Value,0.0,10.1,7.9,4.7,24,66,42,win,25.0,0.9091,0.0
2024,2023,10,,Pittsburgh,SMU,SMU,Pittsburgh,home,DraftKings,-7.0,-19.9,12.9,Value,0.0,10.1,-7.3,19.9,23,48,25,win,16.0,0.9091,0.0
2024,2023,8,,Florida Atlantic,UTSA,UTSA,Florida Atlantic,home,DraftKings,-4.0,-17.3,13.3,Value,0.0,5.4,-9.4,17.3,14,38,24,win,10.0,0.9091,0.0
2024,2023,10,,Ole Miss,Arkansas,Ole Miss,Arkansas,away,DraftKings,-8.0,-12.4,4.4,Value,0.0,3.5,18.4,-12.4,-32,31,63,win,24.0,0.9091,0.0
2024,2023,8,,Ball State,Vanderbilt,Ball State,Vanderbilt,away,DraftKings,27.5,4.7,22.8,Value,0.0,-12.7,-14.9,4.7,10,24,14,win,17.5,0.9091,0.0
2024,2023,8,,SMU,Stanford,SMU,Stanford,away,DraftKings,-16.5,-19.5,3.0,Lean,0.0,-11.9,10.1,-19.5,-30,10,40,win,13.5,0.9091,0.0
2024,2023,4,,Duke,Middle Tennessee,Duke,Middle Tennessee,away,DraftKings,-14.5,-16.4,1.9,Watch,0.0,-9.5,9.4,-16.4,-28,17,45,win,13.5,0.9091,0.0
2024,2023,8,,UNLV,Oregon State,Oregon State,UNLV,home,DraftKings,6.5,-13.7,20.2,Value,0.0,12.6,1.4,13.7,-8,25,33,loss,-1.5,-1.0,-0.0
2024,2023,8,,Hawai'i,Washington State,Washington State,Hawai'i,home,DraftKings,-18.5,-23.8,5.3,Value,0.0,4.9,-16.4,23.8,32,42,10,win,13.5,0.9091,0.0
2024,2023,8,,Rice,Tulane,Rice,Tulane,away,DraftKings,21.5,15.5,6.0,Value,0.0,2.8,-10.2,15.5,14,24,10,win,7.5,0.9091,0.0
2024,2023,4,,Georgia Tech,Louisville,Louisville,Georgia Tech,home,DraftKings,-9.5,-10.2,0.7,No Play,0.0,8.0,0.3,10.2,12,31,19,win,2.5,0.9091,0.0
2024,2023,8,,Arkansas State,Southern Miss,Southern Miss,Arkansas State,home,DraftKings,7.0,5.6,1.4,Watch,0.0,-14.4,-6.3,-5.6,-16,28,44,loss,-9.0,-1.0,-0.0
2024,2023,10,,Louisiana,Texas State,Louisiana,Texas State,away,DraftKings,4.0,0.5,3.5,Lean,0.0,-1.6,0.4,0.5,-6,17,23,win,10.0,0.9091,0.0
2024,2023,10,,Wisconsin,Iowa,Wisconsin,Iowa,away,DraftKings,2.5,-1.1,3.6,Lean,0.0,5.8,9.4,-1.1,32,42,10,loss,-29.5,-1.0,-0.0
2024,2023,8,,Iowa,Michigan State,Iowa,Michigan State,away,DraftKings,-7.0,-10.1,3.1,Lean,0.0,-6.8,5.8,-10.1,12,32,20,loss,-19.0,-1.0,-0.0
2024,2023,4,,Northwestern,Washington,Washington,Northwestern,home,DraftKings,-11.5,-20.2,8.7,Value,0.25,16.4,-1.3,20.2,19,24,5,win,7.5,0.9091,0.2273
2024,2023,10,,Texas A&M,South Carolina,Texas A&M,South Carolina,away,DraftKings,-3.0,-8.8,5.8,Value,0.0,4.3,15.6,-8.8,24,44,20,loss,-27.0,-1.0,-0.0
2024,2023,4,,Vanderbilt,Missouri,Missouri,Vanderbilt,home,DraftKings,-17.5,-34.5,17.0,Value,0.0,19.3,-12.7,34.5,3,30,27,loss,-14.5,-1.0,-0.0
2024,2023,4,,Iowa,Minnesota,Minnesota,Iowa,home,DraftKings,3.0,2.9,0.1,No Play,0.0,0.4,5.8,-2.9,-17,14,31,loss,-14.0,-1.0,-0.0
2024,2023,4,,Kansas,West Virginia,Kansas,West Virginia,away,DraftKings,1.0,0.1,0.9,No Play,0.0,7.5,9.9,0.1,4,32,28,loss,-3.0,-1.0,-0.0
2024,2023,4,,Charlotte,Indiana,Charlotte,Indiana,away,DraftKings,28.5,16.5,12.0,Value,0.0,-7.4,-21.4,16.5,38,52,14,loss,-9.5,-1.0,-0.0
2024,2023,4,,Florida,Mississippi State,Mississippi State,Florida,home,DraftKings,6.5,3.8,2.7,Lean,0.0,0.5,6.8,-3.8,-17,28,45,loss,-10.5,-1.0,-0.0
2024,2023,4,,James Madison,North Carolina,James Madison,North Carolina,away,DraftKings,11.0,-1.9,12.9,Value,0.0,7.4,11.8,-1.9,-20,50,70,win,31.0,0.9091,0.0
2024,2023,4,,Rice,Army,Army,Rice,home,DraftKings,-7.5,-8.7,1.2,Watch,0.0,-4.0,-10.2,8.7,23,37,14,win,15.5,0.9091,0.0
2024,2023,4,,Tulane,Louisiana,Louisiana,Tulane,home,DraftKings,1.5,-0.1,1.6,Watch,0.0,0.4,2.8,0.1,-8,33,41,loss,-6.5,-1.0,-0.0
2024,2023,4,,Ohio,Kentucky,Ohio,Kentucky,away,DraftKings,21.5,14.6,6.9,Value,0.0,10.5,-1.6,14.6,35,41,6,loss,-13.5,-1.0,-0.0
2024,2023,4,,Ball State,Central Michigan,Ball State,Central Michigan,away,DraftKings,6.5,-1.7,8.2,Value,0.25,-19.1,-14.9,-1.7,3,37,34,win,3.5,0.9091,0.2273
2024,2023,4,,Illinois,Nebraska,Illinois,Nebraska,away,DraftKings,9.0,5.3,3.7,Lean,0.0,0.3,-2.5,5.3,-7,24,31,win,16.0,0.9091,0.0
2024,2023,4,,Stanford,Syracuse,Syracuse,Stanford,home,DraftKings,-9.5,-10.0,0.5,No Play,0.0,-4.4,-11.9,10.0,-2,24,26,loss,-11.5,-1.0,-0.0
2024,2023,4,,San José State,Washington State,San José State,Washington State,away,DraftKings,13.0,10.8,2.2,Lean,0.0,4.9,-3.4,10.8,2,54,52,win,11.0,0.9091,0.0
2024,2023,4,,Houston,Cincinnati,Houston,Cincinnati,away,DraftKings,4.0,3.5,0.5,No Play,0.0,-6.8,-7.8,3.5,34,34,0,loss,-30.0,-1.0,-0.0
2024,2023,5,,Oregon,UCLA,UCLA,Oregon,home,DraftKings,23.5,14.0,9.5,Value,0.25,9.7,26.2,-14.0,-21,13,34,win,2.5,0.9091,0.2273
2024,2023,5,,Illinois,Penn State,Penn State,Illinois,home,DraftKings,-19.5,-28.5,9.0,Value,0.25,23.5,-2.5,28.5,14,21,7,loss,-5.5,-1.0,-0.25
2024,2023,5,,Kentucky,Ole Miss,Kentucky,Ole Miss,away,DraftKings,15.0,10.4,4.6,Value,0.0,18.4,10.5,10.4,-3,17,20,win,18.0,0.9091,0.0
2024,2023,5,,Florida State,SMU,Florida State,SMU,away,DraftKings,6.0,-6.8,12.8,Value,0.0,10.1,19.4,-6.8,26,42,16,loss,-20.0,-1.0,-0.0
2024,2023,13,,Temple,UTSA,UTSA,Temple,home,DraftKings,-16.5,-28.9,12.4,Value,0.0,5.4,-21.0,28.9,24,51,27,win,7.5,0.9091,0.0
2024,2023,5,,Army,Temple,Army,Temple,away,DraftKings,-11.0,-14.5,3.5,Lean,0.0,-21.0,-4.0,-14.5,-28,14,42,win,17.0,0.9091,0.0
2024,2023,13,,Purdue,Michigan State,Purdue,Michigan State,away,DraftKings,14.0,3.0,11.0,Value,0.0,-6.8,-7.3,3.0,7,24,17,win,7.0,0.9091,0.0
2024,2023,5,,Georgia Southern,Georgia State,Georgia Southern,Georgia State,away,DraftKings,3.5,0.9,2.6,Lean,0.0,-6.8,-5.2,0.9,-17,21,38,win,20.5,0.9091,0.0
2024,2023,5,,Eastern Michigan,Kent State,Kent State,Eastern Michigan,home,DraftKings,14.0,11.5,2.5,Lean,0.0,-26.3,-12.3,-11.5,-19,33,52,loss,-5.0,-1.0,-0.0
2024,2023,5,,UTSA,East Carolina,UTSA,East Carolina,away,DraftKings,2.0,-15.7,17.7,Value,0.0,-12.8,5.4,-15.7,10,30,20,loss,-8.0,-1.0,-0.0
2024,2023,5,,Stanford,Clemson,Clemson,Stanford,home,DraftKings,-24.0,-24.9,0.9,No Play,0.0,10.5,-11.9,24.9,26,40,14,win,2.0,0.9091,0.0
2024,2023,5,,Akron,Ohio,Ohio,Akron,home,DraftKings,-8.5,-22.5,14.0,Value,0.0,-1.6,-21.6,22.5,20,30,10,win,11.5,0.9091,0.0
2024,2023,5,,Northern Illinois,NC State,NC State,Northern Illinois,home,DraftKings,-7.0,-17.4,10.4,Value,0.0,7.4,-7.5,17.4,7,24,17,push,0.0,0.0,0.0
2024,2023,5,,Louisiana,Wake Forest,Louisiana,Wake Forest,away,DraftKings,3.0,-5.8,8.8,Value,0.25,-7.9,0.4,-5.8,-3,38,41,win,6.0,0.9091,0.2273
2024,2023,5,,San Diego State,Central Michigan,San Diego State,Central Michigan,away,DraftKings,2.5,-6.3,8.8,Value,0.25,-19.1,-10.3,-6.3,1,22,21,win,1.5,0.9091,0.2273
2024,2023,5,,Maryland,Indiana,Maryland,Indiana,away,DraftKings,7.5,-15.9,23.4,Value,0.0,-7.4,11.0,-15.9,14,42,28,loss,-6.5,-1.0,-0.0
2024,2023,13,,SMU,Virginia,SMU,Virginia,away,DraftKings,-11.5,-18.4,6.9,Value,0.0,-10.8,10.1,-18.4,-26,7,33,win,14.5,0.9091,0.0
2024,2023,5,,Ball State,James Madison,James Madison,Ball State,home,DraftKings,-22.0,-29.2,7.2,Value,0.25,11.8,-14.9,29.2,56,63,7,win,34.0,0.9091,0.2273
2024,2023,5,,Old Dominion,Bowling Green,Old Dominion,Bowling Green,away,DraftKings,11.0,4.8,6.2,Value,0.0,-7.8,-10.1,4.8,-3,27,30,win,14.0,0.9091,0.0
2024,2023,5,,Buffalo,UConn,Buffalo,UConn,away,DraftKings,6.0,2.1,3.9,Lean,0.0,-15.6,-15.2,2.1,44,47,3,loss,-38.0,-1.0,-0.0
