season,week,game_id,gameday,away_team,home_team,selected_team,opponent_team,selected_side,market_line,market_odds,model_line,edge_points,recommendation,recommended_units,home_rating,away_rating,projected_home_margin,actual_home_margin,home_score,away_score,ats_result,cover_margin,flat_profit_units,recommended_profit_units
2024,1,2024_01_TEN_CHI,2024-09-08,TEN,CHI,TEN,CHI,away,4.0,-108,3.4,0.6,No Play,0.0,0.1,-1.8,3.4,7,24,17,loss,-3.0,-1.0,-0.0
2024,1,2024_01_NE_CIN,2024-09-08,NE,CIN,NE,CIN,away,8.0,-110,2.9,5.1,Value,0.25,-1.2,-2.6,2.9,-6,10,16,win,14.0,0.9091,0.2273
2024,1,2024_01_HOU_IND,2024-09-08,HOU,IND,IND,HOU,home,3.0,-112,-0.6,3.6,Lean,0.0,-0.3,0.6,0.6,-2,27,29,win,1.0,0.8929,0.0
2024,1,2024_01_JAX_MIA,2024-09-08,JAX,MIA,MIA,JAX,home,-3.5,-110,-5.5,2.0,Watch,0.0,3.1,-0.9,5.5,3,20,17,loss,-0.5,-1.0,-0.0
2024,1,2024_01_CAR_NO,2024-09-08,CAR,NO,NO,CAR,home,-3.5,-112,-7.2,3.7,Lean,0.0,1.6,-4.1,7.2,37,47,10,win,33.5,0.8929,0.0
2024,1,2024_01_MIN_NYG,2024-09-08,MIN,NYG,MIN,NYG,away,-1.0,-108,-2.4,1.4,No Play,0.0,-4.1,-0.2,-2.4,-22,6,28,win,21.0,0.9259,0.0
2024,1,2024_01_LV_LAC,2024-09-08,LV,LAC,LV,LAC,away,3.0,-118,0.9,2.1,Watch,0.0,-2.0,-1.4,0.9,12,22,10,loss,-9.0,-1.0,-0.0
2024,1,2024_01_DEN_SEA,2024-09-08,DEN,SEA,DEN,SEA,away,6.5,-110,1.9,4.6,Lean,0.0,-1.1,-1.5,1.9,6,26,20,win,0.5,0.9091,0.0
2024,1,2024_01_DAL_CLE,2024-09-08,DAL,CLE,DAL,CLE,away,2.5,-112,-2.1,4.6,Lean,0.0,1.5,5.1,-2.1,-16,17,33,win,18.5,0.8929,0.0
2024,1,2024_01_WAS_TB,2024-09-08,WAS,TB,TB,WAS,home,-4.0,-108,-6.2,2.2,Watch,0.0,-0.3,-5.0,6.2,17,37,20,win,13.0,0.9259,0.0
2024,1,2024_01_LA_DET,2024-09-08,LA,DET,LA,DET,away,5.0,-108,2.7,2.3,Watch,0.0,2.3,1.1,2.7,6,26,20,loss,-1.0,-1.0,-0.0
2024,1,2024_01_NYJ_SF,2024-09-09,NYJ,SF,SF,NYJ,home,-3.5,-105,-10.8,7.3,Value,0.0,6.4,-2.9,10.8,13,32,19,win,9.5,0.9524,0.0
2024,2,2024_02_BUF_MIA,2024-09-12,BUF,MIA,BUF,MIA,away,2.5,-110,0.3,2.2,Watch,0.0,3.3,4.5,0.3,-21,10,31,win,23.5,0.9091,0.0
2024,2,2024_02_LV_BAL,2024-09-15,LV,BAL,LV,BAL,away,9.0,-112,7.7,1.3,No Play,0.0,4.1,-2.1,7.7,-3,23,26,win,12.0,0.8929,0.0
2024,2,2024_02_LAC_CAR,2024-09-15,LAC,CAR,CAR,LAC,home,5.0,-110,3.6,1.4,No Play,0.0,-6.0,-0.9,-3.6,-23,3,26,loss,-18.0,-1.0,-0.0
2024,2,2024_02_NO_DAL,2024-09-15,NO,DAL,NO,DAL,away,6.5,-112,2.6,3.9,Lean,0.0,5.0,3.9,2.6,-25,19,44,win,31.5,0.8929,0.0
2024,2,2024_02_TB_DET,2024-09-15,TB,DET,TB,DET,away,7.5,-108,3.6,3.9,Lean,0.0,2.2,0.1,3.6,-4,16,20,win,11.5,0.9259,0.0
2024,2,2024_02_IND_GB,2024-09-15,IND,GB,GB,IND,home,3.0,-118,-3.7,6.7,Value,0.5,1.7,-0.5,3.7,6,16,10,win,9.0,0.8475,0.4238
2024,2,2024_02_CLE_JAX,2024-09-15,CLE,JAX,CLE,JAX,away,3.0,100,-0.6,3.6,Lean,0.0,-1.4,0.7,-0.6,-5,13,18,win,8.0,1.0,0.0
2024,2,2024_02_SF_MIN,2024-09-15,SF,MIN,MIN,SF,home,4.5,-108,2.4,2.1,Watch,0.0,1.8,5.7,-2.4,6,23,17,win,10.5,0.9259,0.0
2024,2,2024_02_SEA_NE,2024-09-15,SEA,NE,NE,SEA,home,3.5,-118,0.4,3.1,Lean,0.0,-2.2,-0.3,-0.4,-3,20,23,win,0.5,0.8475,0.0
2024,2,2024_02_NYJ_TEN,2024-09-15,NYJ,TEN,TEN,NYJ,home,3.5,-108,-2.6,6.1,Value,0.5,-1.6,-2.7,2.6,-7,17,24,loss,-3.5,-1.0,-0.5
2024,2,2024_02_NYG_WAS,2024-09-15,NYG,WAS,WAS,NYG,home,-1.5,-112,-2.3,0.8,No Play,0.0,-4.7,-5.5,2.3,3,21,18,win,1.5,0.8929,0.0
2024,2,2024_02_LA_ARI,2024-09-15,LA,ARI,LA,ARI,away,-1.0,-105,-3.6,2.6,Watch,0.0,-4.4,0.7,-3.6,31,41,10,loss,-32.0,-1.0,-0.0
2024,2,2024_02_PIT_DEN,2024-09-15,PIT,DEN,DEN,PIT,home,3.0,-118,0.7,2.3,Watch,0.0,-2.0,0.2,-0.7,-7,6,13,loss,-4.0,-1.0,-0.0
2024,2,2024_02_CIN_KC,2024-09-15,CIN,KC,CIN,KC,away,6.5,-105,5.0,1.5,No Play,0.0,2.5,-1.0,5.0,1,26,25,win,5.5,0.9524,0.0
2024,2,2024_02_CHI_HOU,2024-09-15,CHI,HOU,CHI,HOU,away,6.0,-108,2.0,4.0,Lean,0.0,0.7,0.2,2.0,6,19,13,push,0.0,0.0,0.0
2024,2,2024_02_ATL_PHI,2024-09-16,ATL,PHI,ATL,PHI,away,5.5,-105,3.0,2.5,Watch,0.0,-0.3,-1.8,3.0,-1,21,22,win,6.5,0.9524,0.0
2024,3,2024_03_NE_NYJ,2024-09-19,NE,NYJ,NE,NYJ,away,6.5,-110,1.4,5.1,Value,0.25,-1.9,-1.8,1.4,21,24,3,loss,-14.5,-1.0,-0.25
2024,3,2024_03_NYG_CLE,2024-09-22,NYG,CLE,CLE,NYG,home,-6.5,-108,-7.3,0.8,No Play,0.0,0.8,-5.0,7.3,-6,15,21,loss,-12.5,-1.0,-0.0
2024,3,2024_03_CHI_IND,2024-09-22,CHI,IND,CHI,IND,away,1.5,-108,1.1,0.4,No Play,0.0,-0.7,-0.3,1.1,5,21,16,loss,-3.5,-1.0,-0.0
2024,3,2024_03_HOU_MIN,2024-09-22,HOU,MIN,MIN,HOU,home,2.0,-108,-2.3,4.3,Lean,0.0,1.9,1.1,2.3,27,34,7,win,29.0,0.9259,0.0
2024,3,2024_03_PHI_NO,2024-09-22,PHI,NO,NO,PHI,home,-2.5,-115,-7.2,4.7,Lean,0.0,5.3,-0.4,7.2,-3,12,15,loss,-5.5,-1.0,-0.0
2024,3,2024_03_LAC_PIT,2024-09-22,LAC,PIT,LAC,PIT,away,3.0,-118,1.1,1.9,No Play,0.0,0.6,1.0,1.1,10,20,10,loss,-7.0,-1.0,-0.0
2024,3,2024_03_DEN_TB,2024-09-22,DEN,TB,DEN,TB,away,6.0,-112,3.6,2.4,Watch,0.0,0.0,-2.1,3.6,-19,7,26,win,25.0,0.8929,0.0
2024,3,2024_03_GB_TEN,2024-09-22,GB,TEN,GB,TEN,away,3.0,-112,-2.1,5.1,Value,0.25,-1.8,1.8,-2.1,-16,14,30,win,19.0,0.8929,0.2232
2024,3,2024_03_CAR_LV,2024-09-22,CAR,LV,LV,CAR,home,-5.5,-110,-6.2,0.7,No Play,0.0,-2.3,-7.0,6.2,-14,22,36,loss,-19.5,-1.0,-0.0
2024,3,2024_03_MIA_SEA,2024-09-22,MIA,SEA,MIA,SEA,away,4.0,-110,-0.2,4.2,Lean,0.0,-0.3,1.4,-0.2,21,24,3,loss,-17.0,-1.0,-0.0
2024,3,2024_03_DET_ARI,2024-09-22,DET,ARI,ARI,DET,home,3.0,-118,2.4,0.6,No Play,0.0,-1.9,2.0,-2.4,-7,13,20,loss,-4.0,-1.0,-0.0
2024,3,2024_03_BAL_DAL,2024-09-22,BAL,DAL,DAL,BAL,home,1.5,-110,0.1,1.4,No Play,0.0,2.5,4.1,-0.1,-3,25,28,loss,-1.5,-1.0,-0.0
2024,3,2024_03_SF_LA,2024-09-22,SF,LA,LA,SF,home,6.0,-112,4.4,1.6,No Play,0.0,-1.3,4.6,-4.4,3,27,24,win,9.0,0.8929,0.0
2024,3,2024_03_KC_ATL,2024-09-22,KC,ATL,ATL,KC,home,3.0,-102,1.8,1.2,No Play,0.0,-1.5,1.8,-1.8,-5,17,22,loss,-2.0,-1.0,-0.0
2024,3,2024_03_JAX_BUF,2024-09-23,JAX,BUF,BUF,JAX,home,-4.0,-112,-8.3,4.3,Lean,0.0,5.4,-1.4,8.3,37,47,10,win,33.0,0.8929,0.0
2024,3,2024_03_WAS_CIN,2024-09-23,WAS,CIN,WAS,CIN,away,7.5,-115,4.9,2.6,Watch,0.0,-0.5,-3.9,4.9,-5,33,38,win,12.5,0.8696,0.0
2024,4,2024_04_DAL_NYG,2024-09-26,DAL,NYG,NYG,DAL,home,5.5,-105,3.4,2.1,Watch,0.0,-3.5,1.4,-3.4,-5,15,20,win,0.5,0.9524,0.0
2024,4,2024_04_NO_ATL,2024-09-29,NO,ATL,NO,ATL,away,2.5,-105,-4.4,6.9,Value,0.5,-1.9,4.0,-4.4,2,26,24,win,0.5,0.9524,0.4762
2024,4,2024_04_CIN_CAR,2024-09-29,CIN,CAR,CAR,CIN,home,4.5,-108,3.4,1.1,No Play,0.0,-5.6,-0.7,-3.4,-10,24,34,loss,-5.5,-1.0,-0.0
2024,4,2024_04_LA_CHI,2024-09-29,LA,CHI,LA,CHI,away,3.0,-112,2.6,0.4,No Play,0.0,-0.3,-1.4,2.6,6,24,18,loss,-3.0,-1.0,-0.0
2024,4,2024_04_MIN_GB,2024-09-29,MIN,GB,MIN,GB,away,2.5,-102,1.9,0.6,No Play,0.0,3.0,2.6,1.9,-2,29,31,win,4.5,0.9804,0.0
2024,4,2024_04_JAX_HOU,2024-09-29,JAX,HOU,JAX,HOU,away,5.5,-108,4.6,0.9,No Play,0.0,0.0,-3.1,4.6,4,24,20,win,1.5,0.9259,0.0
2024,4,2024_04_PIT_IND,2024-09-29,PIT,IND,IND,PIT,home,2.5,-112,0.2,2.3,Watch,0.0,-0.6,1.1,-0.2,3,27,24,win,5.5,0.8929,0.0
2024,4,2024_04_DEN_NYJ,2024-09-29,DEN,NYJ,DEN,NYJ,away,7.5,-108,2.5,5.0,Value,0.25,0.1,-0.9,2.5,-1,9,10,win,8.5,0.9259,0.2315
2024,4,2024_04_PHI_TB,2024-09-29,PHI,TB,TB,PHI,home,1.0,-110,-0.2,1.2,No Play,0.0,-1.0,0.3,0.2,17,33,16,win,18.0,0.9091,0.0
2024,4,2024_04_WAS_ARI,2024-09-29,WAS,ARI,WAS,ARI,away,3.5,-115,2.3,1.2,No Play,0.0,-2.4,-3.2,2.3,-28,14,42,win,31.5,0.8696,0.0
2024,4,2024_04_NE_SF,2024-09-29,NE,SF,NE,SF,away,10.5,-112,9.2,1.3,No Play,0.0,4.3,-3.4,9.2,17,30,13,loss,-6.5,-1.0,-0.0
2024,4,2024_04_KC_LAC,2024-09-29,KC,LAC,LAC,KC,home,7.5,-112,0.3,7.2,Value,0.0,0.3,2.1,-0.3,-7,10,17,win,0.5,0.8929,0.0
2024,4,2024_04_CLE_LV,2024-09-29,CLE,LV,LV,CLE,home,2.5,-105,1.0,1.5,No Play,0.0,-2.7,-0.2,-1.0,4,20,16,win,6.5,0.9524,0.0
2024,4,2024_04_BUF_BAL,2024-09-29,BUF,BAL,BUF,BAL,away,2.5,-108,-0.8,3.3,Lean,0.0,4.4,6.7,-0.8,25,35,10,loss,-22.5,-1.0,-0.0
2024,4,2024_04_TEN_MIA,2024-09-30,TEN,MIA,MIA,TEN,home,-2.5,-112,-4.5,2.0,Watch,0.0,0.0,-3.0,4.5,-19,12,31,loss,-21.5,-1.0,-0.0
2024,4,2024_04_SEA_DET,2024-09-30,SEA,DET,SEA,DET,away,3.5,-108,3.1,0.4,No Play,0.0,2.5,0.9,3.1,13,42,29,loss,-9.5,-1.0,-0.0
2024,5,2024_05_TB_ATL,2024-10-03,TB,ATL,TB,ATL,away,2.5,-102,0.0,2.5,Watch,0.0,-1.8,-0.3,0.0,6,36,30,loss,-3.5,-1.0,-0.0
2024,5,2024_05_NYJ_MIN,2024-10-06,NYJ,MIN,NYJ,MIN,away,2.5,-105,2.4,0.1,No Play,0.0,2.5,0.1,2.4,6,23,17,loss,-3.5,-1.0,-0.0
2024,5,2024_05_CAR_CHI,2024-10-06,CAR,CHI,CHI,CAR,home,-4.0,-112,-6.6,2.6,Watch,0.0,-0.3,-5.4,6.6,26,36,10,win,22.0,0.8929,0.0
2024,5,2024_05_BAL_CIN,2024-10-06,BAL,CIN,BAL,CIN,away,-2.5,-118,-3.8,1.3,No Play,0.0,-0.2,5.1,-3.8,-3,38,41,win,0.5,0.8475,0.0
2024,5,2024_05_BUF_HOU,2024-10-06,BUF,HOU,BUF,HOU,away,1.0,-108,-3.0,4.0,Lean,0.0,0.5,5.0,-3.0,3,23,20,loss,-2.0,-1.0,-0.0
2024,5,2024_05_IND_JAX,2024-10-06,IND,JAX,IND,JAX,away,3.5,-110,-1.3,4.8,Lean,0.0,-3.2,-0.4,-1.3,3,37,34,win,0.5,0.9091,0.0
2024,5,2024_05_MIA_NE,2024-10-06,MIA,NE,MIA,NE,away,-2.0,-112,-2.3,0.3,No Play,0.0,-4.6,-0.8,-2.3,-5,10,15,win,3.0,0.8929,0.0
2024,5,2024_05_CLE_WAS,2024-10-06,CLE,WAS,CLE,WAS,away,3.0,-112,-0.3,3.3,Lean,0.0,-1.9,-0.1,-0.3,21,34,13,loss,-18.0,-1.0,-0.0
2024,5,2024_05_LV_DEN,2024-10-06,LV,DEN,DEN,LV,home,-3.0,-108,-3.3,0.3,No Play,0.0,-0.8,-2.6,3.3,16,34,18,win,13.0,0.9259,0.0
2024,5,2024_05_ARI_SF,2024-10-06,ARI,SF,SF,ARI,home,-7.0,-115,-10.1,3.1,Lean,0.0,5.4,-3.2,10.1,-1,23,24,loss,-8.0,-1.0,-0.0
2024,5,2024_05_GB_LA,2024-10-06,GB,LA,LA,GB,home,3.0,-108,2.2,0.8,No Play,0.0,-1.2,2.5,-2.2,-5,19,24,loss,-2.0,-1.0,-0.0
2024,5,2024_05_NYG_SEA,2024-10-06,NYG,SEA,NYG,SEA,away,7.0,-112,5.5,1.5,No Play,0.0,0.2,-3.8,5.5,-9,20,29,win,16.0,0.8929,0.0
2024,5,2024_05_DAL_PIT,2024-10-06,DAL,PIT,DAL,PIT,away,2.5,-108,0.4,2.1,Watch,0.0,0.8,1.9,0.4,-3,17,20,win,5.5,0.9259,0.0
2024,5,2024_05_NO_KC,2024-10-07,NO,KC,NO,KC,away,5.5,-112,0.0,5.5,Value,0.25,2.2,3.7,0.0,13,26,13,loss,-7.5,-1.0,-0.25
2024,6,2024_06_SF_SEA,2024-10-10,SF,SEA,SEA,SF,home,3.5,-102,2.9,0.6,No Play,0.0,0.2,4.6,-2.9,-12,24,36,loss,-8.5,-1.0,-0.0
2024,6,2024_06_JAX_CHI,2024-10-13,JAX,CHI,CHI,JAX,home,1.5,-112,-3.3,4.8,Lean,0.0,0.5,-2.8,3.3,19,35,16,win,20.5,0.8929,0.0
2024,6,2024_06_WAS_BAL,2024-10-13,WAS,BAL,BAL,WAS,home,-6.5,-112,-6.9,0.4,No Play,0.0,4.6,-0.8,6.9,7,30,23,win,0.5,0.8929,0.0
2024,6,2024_06_ARI_GB,2024-10-13,ARI,GB,GB,ARI,home,-5.5,-110,-6.6,1.1,No Play,0.0,2.5,-2.6,6.6,21,34,13,win,15.5,0.9091,0.0
2024,6,2024_06_HOU_NE,2024-10-13,HOU,NE,NE,HOU,home,6.5,-112,3.0,3.5,Lean,0.0,-4.2,0.3,-3.0,-20,21,41,loss,-13.5,-1.0,-0.0
2024,6,2024_06_TB_NO,2024-10-13,TB,NO,NO,TB,home,3.5,-112,-4.8,8.3,Value,0.0,2.9,-0.4,4.8,-24,27,51,loss,-20.5,-1.0,-0.0
2024,6,2024_06_CLE_PHI,2024-10-13,CLE,PHI,CLE,PHI,away,8.0,-108,2.3,5.7,Value,0.25,-0.2,-1.0,2.3,4,20,16,win,4.0,0.9259,0.2315
2024,6,2024_06_IND_TEN,2024-10-13,IND,TEN,IND,TEN,away,2.5,-110,0.3,2.2,Watch,0.0,-1.8,-0.6,0.3,-3,17,20,win,5.5,0.9091,0.0
2024,6,2024_06_LAC_DEN,2024-10-13,LAC,DEN,DEN,LAC,home,3.0,-115,-1.2,4.2,Lean,0.0,-0.3,-0.0,1.2,-7,16,23,loss,-4.0,-1.0,-0.0
2024,6,2024_06_PIT_LV,2024-10-13,PIT,LV,LV,PIT,home,3.5,-110,1.9,1.6,No Play,0.0,-2.8,0.6,-1.9,-19,13,32,loss,-15.5,-1.0,-0.0
2024,6,2024_06_ATL_CAR,2024-10-13,ATL,CAR,CAR,ATL,home,6.0,-108,2.7,3.3,Lean,0.0,-5.7,-1.5,-2.7,-18,20,38,loss,-12.0,-1.0,-0.0
2024,6,2024_06_DET_DAL,2024-10-13,DET,DAL,DAL,DET,home,3.5,-115,-0.5,4.0,Lean,0.0,1.9,2.9,0.5,-38,9,47,loss,-34.5,-1.0,-0.0
2024,6,2024_06_CIN_NYG,2024-10-13,CIN,NYG,NYG,CIN,home,4.5,-108,1.7,2.8,Watch,0.0,-3.4,-0.2,-1.7,-10,7,17,loss,-5.5,-1.0,-0.0
2024,6,2024_06_BUF_NYJ,2024-10-14,BUF,NYJ,BUF,NYJ,away,-1.0,-112,-3.2,2.2,Watch,0.0,-0.1,4.6,-3.2,-3,20,23,win,2.0,0.8929,0.0
2024,7,2024_07_DEN_NO,2024-10-17,DEN,NO,NO,DEN,home,2.5,-102,-3.6,6.1,Value,0.5,1.6,-0.5,3.6,-23,10,33,loss,-20.5,-1.0,-0.5
2024,7,2024_07_NE_JAX,2024-10-20,NE,JAX,NE,JAX,away,6.5,-105,1.6,4.9,Lean,0.0,-2.9,-4.5,1.6,16,32,16,loss,-9.5,-1.0,-0.0
2024,7,2024_07_SEA_ATL,2024-10-20,SEA,ATL,SEA,ATL,away,3.0,-115,1.4,1.6,No Play,0.0,-0.6,-0.5,1.4,-20,14,34,win,23.0,0.8696,0.0
2024,7,2024_07_TEN_BUF,2024-10-20,TEN,BUF,TEN,BUF,away,9.5,-110,7.4,2.1,Watch,0.0,4.4,-1.5,7.4,24,34,10,loss,-14.5,-1.0,-0.0
2024,7,2024_07_CIN_CLE,2024-10-20,CIN,CLE,CLE,CIN,home,5.5,-110,-0.1,5.6,Value,0.25,-1.2,0.2,0.1,-7,14,21,loss,-1.5,-1.0,-0.25
2024,7,2024_07_HOU_GB,2024-10-20,HOU,GB,GB,HOU,home,-3.0,-120,-3.1,0.1,No Play,0.0,2.6,1.0,3.1,2,24,22,loss,-1.0,-1.0,-0.0
2024,7,2024_07_MIA_IND,2024-10-20,MIA,IND,MIA,IND,away,3.0,-120,1.5,1.5,No Play,0.0,-0.7,-0.7,1.5,6,16,10,loss,-3.0,-1.0,-0.0
2024,7,2024_07_DET_MIN,2024-10-20,DET,MIN,DET,MIN,away,1.0,-108,-0.4,1.4,No Play,0.0,2.4,4.3,-0.4,-2,29,31,win,3.0,0.9259,0.0
2024,7,2024_07_PHI_NYG,2024-10-20,PHI,NYG,NYG,PHI,home,3.0,100,2.1,0.9,No Play,0.0,-3.6,0.0,-2.1,-25,3,28,loss,-22.0,-1.0,-0.0
2024,7,2024_07_LV_LA,2024-10-20,LV,LA,LV,LA,away,7.0,-105,3.3,3.7,Lean,0.0,-1.4,-3.2,3.3,5,20,15,win,2.0,0.9524,0.0
2024,7,2024_07_CAR_WAS,2024-10-20,CAR,WAS,CAR,WAS,away,10.0,100,6.8,3.2,Lean,0.0,-0.8,-6.1,6.8,33,40,7,loss,-23.0,-1.0,-0.0
2024,7,2024_07_KC_SF,2024-10-20,KC,SF,SF,KC,home,-2.5,-115,-3.9,1.4,No Play,0.0,4.9,2.5,3.9,-10,18,28,loss,-12.5,-1.0,-0.0
2024,7,2024_07_NYJ_PIT,2024-10-20,NYJ,PIT,PIT,NYJ,home,3.0,-112,-3.0,6.0,Value,0.5,1.2,-0.3,3.0,22,37,15,win,25.0,0.8929,0.4465
2024,7,2024_07_BAL_TB,2024-10-21,BAL,TB,TB,BAL,home,4.5,-110,2.2,2.3,Watch,0.0,0.6,4.3,-2.2,-10,31,41,loss,-5.5,-1.0,-0.0
2024,7,2024_07_LAC_ARI,2024-10-21,LAC,ARI,LAC,ARI,away,-1.0,-115,-1.5,0.5,No Play,0.0,-2.8,0.2,-1.5,2,17,15,loss,-3.0,-1.0,-0.0
2024,8,2024_08_MIN_LA,2024-10-24,MIN,LA,LA,MIN,home,3.0,-115,1.8,1.2,No Play,0.0,-1.2,2.1,-1.8,10,30,20,win,13.0,0.8696,0.0
2024,8,2024_08_PHI_CIN,2024-10-27,PHI,CIN,PHI,CIN,away,2.5,100,0.3,2.2,Watch,0.0,0.0,1.2,0.3,-20,17,37,win,22.5,1.0,0.0
2024,8,2024_08_BAL_CLE,2024-10-27,BAL,CLE,CLE,BAL,home,7.5,-110,4.1,3.4,Lean,0.0,-1.0,4.6,-4.1,5,29,24,win,12.5,0.9091,0.0
2024,8,2024_08_TEN_DET,2024-10-27,TEN,DET,TEN,DET,away,12.5,-105,7.8,4.7,Lean,0.0,4.0,-2.3,7.8,38,52,14,loss,-25.5,-1.0,-0.0
2024,8,2024_08_IND_HOU,2024-10-27,IND,HOU,IND,HOU,away,5.0,-112,2.7,2.3,Watch,0.0,0.7,-0.5,2.7,3,23,20,win,2.0,0.8929,0.0
2024,8,2024_08_GB_JAX,2024-10-27,GB,JAX,JAX,GB,home,3.5,-105,3.5,0.0,No Play,0.0,-2.4,2.6,-3.5,-3,27,30,win,0.5,0.9524,0.0
2024,8,2024_08_ARI_MIA,2024-10-27,ARI,MIA,ARI,MIA,away,4.0,-108,3.5,0.5,No Play,0.0,-0.8,-2.8,3.5,-1,27,28,win,5.0,0.9259,0.0
2024,8,2024_08_NYJ_NE,2024-10-27,NYJ,NE,NE,NYJ,home,7.0,-110,2.4,4.6,Lean,0.0,-4.5,-0.6,-2.4,3,25,22,win,10.0,0.9091,0.0
2024,8,2024_08_ATL_TB,2024-10-27,ATL,TB,TB,ATL,home,1.5,-110,-2.4,3.9,Lean,0.0,-0.1,-1.0,2.4,-5,26,31,loss,-3.5,-1.0,-0.0
2024,8,2024_08_NO_LAC,2024-10-27,NO,LAC,NO,LAC,away,7.0,-110,1.4,5.6,Value,0.25,0.5,0.6,1.4,18,26,8,loss,-11.0,-1.0,-0.25
2024,8,2024_08_BUF_SEA,2024-10-27,BUF,SEA,BUF,SEA,away,-3.0,-120,-3.5,0.5,No Play,0.0,-0.1,4.9,-3.5,-21,10,31,win,18.0,0.8333,0.0
2024,8,2024_08_CAR_DEN,2024-10-27,CAR,DEN,CAR,DEN,away,13.0,-110,8.8,4.2,Lean,0.0,0.3,-7.0,8.8,14,28,14,loss,-1.0,-1.0,-0.0
2024,8,2024_08_KC_LV,2024-10-27,KC,LV,LV,KC,home,9.0,-108,4.2,4.8,Lean,0.0,-3.0,2.7,-4.2,-7,20,27,win,2.0,0.9259,0.0
2024,8,2024_08_CHI_WAS,2024-10-27,CHI,WAS,CHI,WAS,away,1.5,-110,1.2,0.3,No Play,0.0,0.6,0.9,1.2,3,18,15,loss,-1.5,-1.0,-0.0
2024,8,2024_08_DAL_SF,2024-10-27,DAL,SF,SF,DAL,home,-5.5,-115,-5.6,0.1,No Play,0.0,4.2,0.1,5.6,6,30,24,win,0.5,0.8696,0.0
2024,8,2024_08_NYG_PIT,2024-10-28,NYG,PIT,PIT,NYG,home,-6.0,-115,-7.3,1.3,No Play,0.0,1.4,-4.4,7.3,8,26,18,win,2.0,0.8696,0.0
2024,9,2024_09_HOU_NYJ,2024-10-31,HOU,NYJ,HOU,NYJ,away,2.5,100,0.4,2.1,Watch,0.0,-0.4,0.7,0.4,8,21,13,loss,-5.5,-1.0,-0.0
2024,9,2024_09_DAL_ATL,2024-11-03,DAL,ATL,DAL,ATL,away,3.0,-105,1.2,1.8,No Play,0.0,-0.6,-0.3,1.2,6,27,21,loss,-3.0,-1.0,-0.0
2024,9,2024_09_DEN_BAL,2024-11-03,DEN,BAL,DEN,BAL,away,9.0,-115,4.8,4.2,Lean,0.0,4.2,0.9,4.8,31,41,10,loss,-22.0,-1.0,-0.0
2024,9,2024_09_MIA_BUF,2024-11-03,MIA,BUF,BUF,MIA,home,-6.5,-110,-7.8,1.3,No Play,0.0,5.4,-0.9,7.8,3,30,27,loss,-3.5,-1.0,-0.0
2024,9,2024_09_NO_CAR,2024-11-03,NO,CAR,CAR,NO,home,7.0,-102,5.7,1.3,No Play,0.0,-7.0,0.2,-5.7,1,23,22,win,8.0,0.9804,0.0
2024,9,2024_09_LV_CIN,2024-11-03,LV,CIN,LV,CIN,away,8.0,-110,4.2,3.8,Lean,0.0,-0.4,-3.1,4.2,17,41,24,loss,-9.0,-1.0,-0.0
2024,9,2024_09_LAC_CLE,2024-11-03,LAC,CLE,CLE,LAC,home,2.0,-110,0.2,1.8,No Play,0.0,-0.8,0.9,-0.2,-17,10,27,loss,-15.0,-1.0,-0.0
2024,9,2024_09_WAS_NYG,2024-11-03,WAS,NYG,NYG,WAS,home,4.5,-112,3.6,0.9,No Play,0.0,-4.1,1.0,-3.6,-5,22,27,loss,-0.5,-1.0,-0.0
2024,9,2024_09_NE_TEN,2024-11-03,NE,TEN,TEN,NE,home,-3.0,-115,-3.2,0.2,No Play,0.0,-2.6,-4.3,3.2,3,20,17,push,0.0,0.0,0.0
2024,9,2024_09_CHI_ARI,2024-11-03,CHI,ARI,CHI,ARI,away,1.5,-110,-1.4,2.9,Watch,0.0,-2.5,0.4,-1.4,20,29,9,loss,-18.5,-1.0,-0.0
2024,9,2024_09_JAX_PHI,2024-11-03,JAX,PHI,JAX,PHI,away,7.5,-112,5.3,2.2,Watch,0.0,1.6,-2.2,5.3,5,28,23,win,2.5,0.8929,0.0
2024,9,2024_09_DET_GB,2024-11-03,DET,GB,GB,DET,home,2.5,100,0.2,2.3,Watch,0.0,2.5,4.2,-0.2,-10,14,24,loss,-7.5,-1.0,-0.0
2024,9,2024_09_LA_SEA,2024-11-03,LA,SEA,SEA,LA,home,1.5,-108,-1.6,3.1,Lean,0.0,-0.9,-1.0,1.6,-6,20,26,loss,-4.5,-1.0,-0.0
2024,9,2024_09_IND_MIN,2024-11-03,IND,MIN,IND,MIN,away,6.5,-110,3.9,2.6,Watch,0.0,1.9,-0.5,3.9,8,21,13,loss,-1.5,-1.0,-0.0
2024,9,2024_09_TB_KC,2024-11-04,TB,KC,TB,KC,away,9.0,-110,4.8,4.2,Lean,0.0,2.9,-0.4,4.8,6,30,24,win,3.0,0.9091,0.0
2024,10,2024_10_CIN_BAL,2024-11-07,CIN,BAL,BAL,CIN,home,-6.0,-112,-6.2,0.2,No Play,0.0,4.9,0.2,6.2,1,35,34,loss,-5.0,-1.0,-0.0
2024,10,2024_10_NYG_CAR,2024-11-10,NYG,CAR,CAR,NYG,home,6.5,-102,2.9,3.6,Lean,0.0,-6.9,-4.0,-2.9,3,20,17,win,9.5,0.9804,0.0
2024,10,2024_10_NE_CHI,2024-11-10,NE,CHI,NE,CHI,away,6.5,-110,5.6,0.9,No Play,0.0,-0.1,-4.2,5.6,-16,3,19,win,22.5,0.9091,0.0
